Date,Level
2/7/2015,117.627633
2/8/2015,117.627633
2/9/2015,117.6761445
2/10/2015,117.6748441
2/11/2015,117.6748441
2/12/2015,117.6748441
2/13/2015,117.6748441
2/14/2015,117.6748441
2/15/2015,117.6748441
2/16/2015,117.6748441
2/17/2015,117.6748441
2/18/2015,118.1872683
2/19/2015,118.1872683
2/20/2015,118.378886
2/21/2015,118.378886
2/22/2015,118.378886
2/23/2015,118.5452312
2/24/2015,117.0906305
2/25/2015,117.0906305
2/26/2015,117.0412697
2/27/2015,116.8947176
2/28/2015,116.8947176
3/1/2015,116.8947176
3/2/2015,116.9181856
3/3/2015,116.9181856
3/4/2015,116.9181856
3/5/2015,116.9181856
3/6/2015,116.8993978
3/7/2015,116.8993978
3/8/2015,116.8993978
3/9/2015,116.8993978
3/10/2015,116.8993978
3/11/2015,116.8993978
3/12/2015,116.8993978
3/13/2015,116.8993978
3/14/2015,116.8993978
3/15/2015,116.8993978
3/16/2015,116.8992392
3/17/2015,116.8992392
3/18/2015,116.8992392
3/19/2015,116.8992392
3/20/2015,116.8992392
3/21/2015,116.8992392
3/22/2015,116.8992392
3/23/2015,116.8992392
3/24/2015,116.8992392
3/25/2015,116.8992392
3/26/2015,116.8992392
3/27/2015,116.8992392
3/28/2015,116.8992392
3/29/2015,116.8992392
3/30/2015,116.8992392
3/31/2015,116.8992392
4/1/2015,116.8992392
4/2/2015,116.8992392
4/3/2015,116.8992392
4/4/2015,116.8992392
4/5/2015,116.8992392
4/6/2015,116.8992392
4/7/2015,116.8992392
4/8/2015,116.8992392
4/9/2015,116.8992392
4/10/2015,116.8992392
4/11/2015,116.8992392
4/12/2015,116.8992392
4/13/2015,116.8992392
4/14/2015,116.8992392
4/15/2015,116.8992392
4/16/2015,116.8992392
4/17/2015,116.8992392
4/18/2015,116.8992392
4/19/2015,116.8992392
4/20/2015,116.8992392
4/21/2015,116.8992392
4/22/2015,116.8992392
4/23/2015,116.8992392
4/24/2015,116.9301223
4/25/2015,116.9301223
4/26/2015,116.9301223
4/27/2015,116.9301223
4/28/2015,116.9301223
4/29/2015,116.9643651
4/30/2015,117.0422513
5/1/2015,117.0247781
5/2/2015,117.0247781
5/3/2015,117.0247781
5/4/2015,117.4584386
5/5/2015,117.7730002
5/6/2015,117.8191575
5/7/2015,118.1952139
5/8/2015,121.5081337
5/9/2015,121.5081337
5/10/2015,121.5081337
5/11/2015,121.0558052
5/12/2015,121.0558052
5/13/2015,121.0558052
5/14/2015,121.0525981
5/15/2015,121.0525981
5/16/2015,121.0525981
5/17/2015,121.0525981
5/18/2015,120.9069262
5/19/2015,120.9069262
5/20/2015,120.9069262
5/21/2015,120.9069262
5/22/2015,120.9069262
5/23/2015,120.9069262
5/24/2015,120.9069262
5/25/2015,120.9069262
5/26/2015,120.9069262
5/27/2015,120.9069262
5/28/2015,120.9069262
5/29/2015,120.9069262
5/30/2015,120.9069262
5/31/2015,120.9069262
6/1/2015,120.9069262
6/2/2015,120.9069262
6/3/2015,120.9069262
6/4/2015,120.9069262
6/5/2015,120.9069262
6/6/2015,120.9069262
6/7/2015,120.9069262
6/8/2015,120.9069262
6/9/2015,120.8984786
6/10/2015,120.8984786
6/11/2015,120.8984786
6/12/2015,120.8984786
6/13/2015,120.8984786
6/14/2015,120.8984786
6/15/2015,120.8984786
6/16/2015,120.8984786
6/17/2015,120.8984786
6/18/2015,120.8984786
6/19/2015,120.8984786
6/20/2015,120.8984786
6/21/2015,120.8984786
6/22/2015,120.8984786
6/23/2015,120.8984786
6/24/2015,120.8984786
6/25/2015,120.8984786
6/26/2015,120.8984786
6/27/2015,120.8984786
6/28/2015,120.8984786
6/29/2015,120.8984786
6/30/2015,120.8984786
7/1/2015,120.8984786
7/2/2015,120.8984786
7/3/2015,120.8984786
7/4/2015,120.8984786
7/5/2015,120.8984786
7/6/2015,120.8984786
7/7/2015,120.8984786
7/8/2015,120.8984786
7/9/2015,120.8984786
7/10/2015,120.8984786
7/11/2015,120.8984786
7/12/2015,120.8984786
7/13/2015,120.8984786
7/14/2015,120.8984786
7/15/2015,120.8984786
7/16/2015,120.8984786
7/17/2015,120.8984786
7/18/2015,120.8984786
7/19/2015,120.8984786
7/20/2015,120.8984786
7/21/2015,120.8984786
7/22/2015,120.8984786
7/23/2015,120.8984786
7/24/2015,120.9524879
7/25/2015,120.9524879
7/26/2015,120.9524879
7/27/2015,120.9524879
7/28/2015,120.973429
7/29/2015,120.9967173
7/30/2015,121.0961015
7/31/2015,120.7643415
8/1/2015,120.7643415
8/2/2015,120.7643415
8/3/2015,121.2699181
8/4/2015,121.306218
8/5/2015,121.5120632
8/6/2015,118.8332217
8/7/2015,118.7282445
8/8/2015,118.7282445
8/9/2015,118.7282445
8/10/2015,119.1227646
8/11/2015,119.1227646
8/12/2015,119.1227646
8/13/2015,119.1227646
8/14/2015,119.1227646
8/15/2015,119.1227646
8/16/2015,119.1227646
8/17/2015,119.1227646
8/18/2015,119.1227646
8/19/2015,119.1227646
8/20/2015,119.1227646
8/21/2015,119.1227646
8/22/2015,119.1227646
8/23/2015,119.1227646
8/24/2015,119.1227646
8/25/2015,119.1227646
8/26/2015,119.1227646
8/27/2015,119.1227646
8/28/2015,119.1227646
8/29/2015,119.1227646
8/30/2015,119.1227646
8/31/2015,119.1227646
9/1/2015,119.1227646
9/2/2015,119.1227646
9/3/2015,119.1227646
9/4/2015,119.080195
9/5/2015,119.080195
9/6/2015,119.080195
9/7/2015,119.080195
9/8/2015,119.080195
9/9/2015,119.080195
9/10/2015,119.080195
9/11/2015,119.080195
9/12/2015,119.080195
9/13/2015,119.080195
9/14/2015,119.080195
9/15/2015,119.080195
9/16/2015,119.080195
9/17/2015,119.0765509
9/18/2015,119.0765509
9/19/2015,119.0765509
9/20/2015,119.0765509
9/21/2015,119.0765509
9/22/2015,119.0765509
9/23/2015,119.0765509
9/24/2015,119.0765509
9/25/2015,119.0765509
9/26/2015,119.0765509
9/27/2015,119.0765509
9/28/2015,119.0765509
9/29/2015,119.0765509
9/30/2015,119.0765509
10/1/2015,119.0765509
10/2/2015,119.0765509
10/3/2015,119.0765509
10/4/2015,119.0765509
10/5/2015,119.0765509
10/6/2015,119.0765509
10/7/2015,119.0765509
10/8/2015,119.0765509
10/9/2015,119.0765509
10/10/2015,119.0765509
10/11/2015,119.0765509
10/12/2015,119.0765509
10/13/2015,119.0765509
10/14/2015,119.0765509
10/15/2015,119.0765509
10/16/2015,119.0765509
10/17/2015,119.0765509
10/18/2015,119.0765509
10/19/2015,119.0765509
10/20/2015,119.0765509
10/21/2015,119.0765509
10/22/2015,119.0765509
10/23/2015,119.1392475
10/24/2015,119.1392475
10/25/2015,119.1392475
10/26/2015,119.1392475
10/27/2015,119.1392475
10/28/2015,119.1700476
10/29/2015,118.6543352
10/30/2015,118.6543352
10/31/2015,118.6543352
11/1/2015,118.6543352
11/2/2015,118.7767117
11/3/2015,118.8434013
11/4/2015,118.8434013
11/5/2015,112.9984396
11/6/2015,112.8996193
11/7/2015,112.8996193
11/8/2015,112.8996193
11/9/2015,112.6966218
11/10/2015,112.6966218
11/11/2015,112.6966218
11/12/2015,112.6906341
11/13/2015,112.6906341
11/14/2015,112.6906341
11/15/2015,112.6906341
11/16/2015,112.6906341
11/17/2015,112.6906341
11/18/2015,112.6906341
11/19/2015,112.6906341
11/20/2015,112.6906341
11/21/2015,112.6906341
11/22/2015,112.6906341
11/23/2015,112.6906341
11/24/2015,112.6906341
11/25/2015,112.6906341
11/26/2015,112.6906341
11/27/2015,112.6906341
11/28/2015,112.6906341
11/29/2015,112.6906341
11/30/2015,112.6906341
12/1/2015,112.6906341
12/2/2015,112.6906341
12/3/2015,112.6906341
12/4/2015,112.6906341
12/5/2015,112.6906341
12/6/2015,112.6906341
12/7/2015,112.6906341
12/8/2015,112.6906341
12/9/2015,112.6906341
12/10/2015,112.6906341
12/11/2015,112.6906341
12/12/2015,112.6906341
12/13/2015,112.6906341
12/14/2015,112.6906341
12/15/2015,112.6906341
12/16/2015,112.6906341
12/17/2015,112.6906341
12/18/2015,112.5957468
12/19/2015,112.5957468
12/20/2015,112.5957468
12/21/2015,112.5957468
12/22/2015,112.5957468
12/23/2015,112.5957468
12/24/2015,112.5957468
12/25/2015,112.5957468
12/26/2015,112.5957468
12/27/2015,112.5957468
12/28/2015,112.5957468
12/29/2015,112.5957468
12/30/2015,112.5957468
12/31/2015,112.5957468
1/1/2016,112.5957468
1/2/2016,112.5957468
1/3/2016,112.5957468
1/4/2016,112.5957468
1/5/2016,112.5957468
1/6/2016,112.5957468
1/7/2016,112.5957468
1/8/2016,112.5957468
1/9/2016,112.5957468
1/10/2016,112.5957468
1/11/2016,112.5957468
1/12/2016,112.5957468
1/13/2016,112.5957468
1/14/2016,112.5957468
1/15/2016,112.5957468
1/16/2016,112.5957468
1/17/2016,112.5957468
1/18/2016,112.5957468
1/19/2016,112.5957468
1/20/2016,112.5957468
1/21/2016,112.5957468
1/22/2016,112.5957468
1/23/2016,112.5957468
1/24/2016,112.5957468
1/25/2016,112.5957468
1/26/2016,112.5957468
1/27/2016,112.5957468
1/28/2016,112.5957468
1/29/2016,112.5957468
1/30/2016,112.5957468
1/31/2016,112.5957468
2/1/2016,112.5957468
2/2/2016,112.5957468
2/3/2016,112.5957468
2/4/2016,112.5957468
2/5/2016,112.5957468
2/6/2016,112.5957468
2/7/2016,112.5957468
2/8/2016,112.5957468
2/9/2016,112.5957468
2/10/2016,112.5957468
2/11/2016,111.3799502
2/12/2016,111.3790797
2/13/2016,111.3790797
2/14/2016,111.3790797
2/15/2016,111.3790797
2/16/2016,111.3863502
2/17/2016,111.3863502
2/18/2016,111.3863502
2/19/2016,111.2559525
2/20/2016,111.2559525
2/21/2016,111.2559525
2/22/2016,111.3487181
2/23/2016,111.3353682
2/24/2016,111.2292879
2/25/2016,111.5600805
2/26/2016,107.7565904
2/27/2016,107.7565904
2/28/2016,107.7565904
2/29/2016,107.3242092
3/1/2016,107.3242092
3/2/2016,107.3242092
3/3/2016,107.3242092
3/4/2016,107.3242092
3/5/2016,107.3242092
3/6/2016,107.3242092
3/7/2016,107.3242092
3/8/2016,107.3242092
3/9/2016,107.241833
3/10/2016,107.241833
3/11/2016,107.241833
3/12/2016,107.241833
3/13/2016,107.241833
3/14/2016,107.1476189
3/15/2016,107.1476189
3/16/2016,107.1476189
3/17/2016,107.1476189
3/18/2016,107.1476189
3/19/2016,107.1476189
3/20/2016,107.1476189
3/21/2016,107.1476189
3/22/2016,107.1476189
3/23/2016,107.1476189
3/24/2016,107.1476189
3/25/2016,107.1476189
3/26/2016,107.1476189
3/27/2016,107.1476189
3/28/2016,107.1476189
3/29/2016,107.1476189
3/30/2016,107.1476189
3/31/2016,107.1476189
4/1/2016,107.1476189
4/2/2016,107.1476189
4/3/2016,107.1476189
4/4/2016,107.1476189
4/5/2016,107.1476189
4/6/2016,107.1476189
4/7/2016,107.1476189
4/8/2016,107.1476189
4/9/2016,107.1476189
4/10/2016,107.1476189
4/11/2016,107.1476189
4/12/2016,107.1476189
4/13/2016,107.1476189
4/14/2016,107.1476189
4/15/2016,107.1476189
4/16/2016,107.1476189
4/17/2016,107.1476189
4/18/2016,107.1476189
4/19/2016,107.1476189
4/20/2016,107.1476189
4/21/2016,107.1476189
4/22/2016,107.1476189
4/23/2016,107.1476189
4/24/2016,107.1476189
4/25/2016,107.1476189
4/26/2016,107.1476189
4/27/2016,107.1513267
4/28/2016,106.1164093
4/29/2016,106.0819174
4/30/2016,106.0819174
5/1/2016,106.0819174
5/2/2016,106.0744777
5/3/2016,104.8588185
5/4/2016,104.7501901
5/5/2016,100.4041503
5/6/2016,99.92665145
5/7/2016,99.92665145
5/8/2016,99.92665145
5/9/2016,99.92928055
5/10/2016,99.54202751
5/11/2016,99.54202751
5/12/2016,99.54181605
5/13/2016,99.54181605
5/14/2016,99.54181605
5/15/2016,99.54181605
5/16/2016,99.54181605
5/17/2016,99.54181605
5/18/2016,99.54181605
5/19/2016,99.54181605
5/20/2016,99.54181605
5/21/2016,99.54181605
5/22/2016,99.54181605
5/23/2016,99.54181605
5/24/2016,99.54181605
5/25/2016,99.54181605
5/26/2016,99.54181605
5/27/2016,99.54181605
5/28/2016,99.54181605
5/29/2016,99.54181605
5/30/2016,99.54181605
5/31/2016,99.54181605
6/1/2016,99.54181605
6/2/2016,99.54181605
6/3/2016,99.44181862
6/4/2016,99.44181862
6/5/2016,99.44181862
6/6/2016,99.44181862
6/7/2016,99.44181862
6/8/2016,99.44181862
6/9/2016,99.44181862
6/10/2016,99.44181862
6/11/2016,99.44181862
6/12/2016,99.44181862
6/13/2016,99.44181862
6/14/2016,99.44181862
6/15/2016,99.44181862
6/16/2016,99.44181862
6/17/2016,99.44181862
6/18/2016,99.44181862
6/19/2016,99.44181862
6/20/2016,99.44181862
6/21/2016,99.44181862
6/22/2016,99.44181862
6/23/2016,99.44181862
6/24/2016,99.44181862
6/25/2016,99.44181862
6/26/2016,99.44181862
6/27/2016,99.44181862
6/28/2016,99.44181862
6/29/2016,99.44181862
6/30/2016,99.44181862
7/1/2016,99.44181862
7/2/2016,99.44181862
7/3/2016,99.44181862
7/4/2016,99.44181862
7/5/2016,99.44181862
7/6/2016,99.44181862
7/7/2016,99.44181862
7/8/2016,99.44181862
7/9/2016,99.44181862
7/10/2016,99.44181862
7/11/2016,99.44181862
7/12/2016,99.44181862
7/13/2016,99.44181862
7/14/2016,99.44181862
7/15/2016,99.44181862
7/16/2016,99.44181862
7/17/2016,99.44181862
7/18/2016,99.44181862
7/19/2016,99.44181862
7/20/2016,99.44181862
7/21/2016,99.44181862
7/22/2016,99.44181862
7/23/2016,99.44181862
7/24/2016,99.44181862
7/25/2016,99.44181862
7/26/2016,99.44181862
7/27/2016,99.42316909
7/28/2016,98.71260018
7/29/2016,98.65583135
7/30/2016,98.65583135
7/31/2016,98.65583135
8/1/2016,98.56381285
8/2/2016,97.96850143
8/3/2016,98.81679148
8/4/2016,99.64679766
8/5/2016,99.32405272
8/6/2016,99.32405272
8/7/2016,99.32405272
8/8/2016,99.25556925
8/9/2016,98.78096735
8/10/2016,98.78096735
8/11/2016,98.78096735
8/12/2016,98.78096735
8/13/2016,98.78096735
8/14/2016,98.78096735
8/15/2016,98.78096735
8/16/2016,98.78096735
8/17/2016,98.78096735
8/18/2016,98.78096735
8/19/2016,98.78096735
8/20/2016,98.78096735
8/21/2016,98.78096735
8/22/2016,98.78096735
8/23/2016,98.78096735
8/24/2016,98.78096735
8/25/2016,98.78096735
8/26/2016,98.78096735
8/27/2016,98.78096735
8/28/2016,98.78096735
8/29/2016,98.78096735
8/30/2016,98.78096735
8/31/2016,98.78096735
9/1/2016,98.78096735
9/2/2016,98.78096735
9/3/2016,98.78096735
9/4/2016,98.78096735
9/5/2016,98.78096735
9/6/2016,98.78096735
9/7/2016,98.73041885
9/8/2016,98.73041885
9/9/2016,98.73041885
9/10/2016,98.73041885
9/11/2016,98.73041885
9/12/2016,98.73041885
9/13/2016,98.73041885
9/14/2016,98.72386372
9/15/2016,98.72386372
9/16/2016,98.72386372
9/17/2016,98.72386372
9/18/2016,98.72386372
9/19/2016,98.72386372
9/20/2016,98.72386372
9/21/2016,98.72386372
9/22/2016,98.72386372
9/23/2016,98.72386372
9/24/2016,98.72386372
9/25/2016,98.72386372
9/26/2016,98.72386372
9/27/2016,98.72386372
9/28/2016,98.72386372
9/29/2016,98.72386372
9/30/2016,98.72386372
10/1/2016,98.72386372
10/2/2016,98.72386372
10/3/2016,98.72386372
10/4/2016,98.72386372
10/5/2016,98.72386372
10/6/2016,98.72386372
10/7/2016,98.72386372
10/8/2016,98.72386372
10/9/2016,98.72386372
10/10/2016,98.72386372
10/11/2016,98.72386372
10/12/2016,98.72386372
10/13/2016,98.72386372
10/14/2016,98.72386372
10/15/2016,98.72386372
10/16/2016,98.72386372
10/17/2016,98.72386372
10/18/2016,98.72386372
10/19/2016,98.72386372
10/20/2016,98.72386372
10/21/2016,98.72386372
10/22/2016,98.72386372
10/23/2016,98.72386372
10/24/2016,98.72386372
10/25/2016,98.72386372
10/26/2016,98.72373444
10/27/2016,98.31581864
10/28/2016,98.27060235
10/29/2016,98.27060235
10/30/2016,98.27060235
10/31/2016,98.28757167
11/1/2016,98.28757167
11/2/2016,97.66166612
11/3/2016,98.40810498
11/4/2016,101.3974199
11/5/2016,101.3974199
11/6/2016,101.3974199
11/7/2016,101.1109361
11/8/2016,105.3460357
11/9/2016,105.6479593
11/10/2016,105.6479593
11/11/2016,105.6479593
11/12/2016,105.6479593
11/13/2016,105.6479593
11/14/2016,105.6479593
11/15/2016,105.6479593
11/16/2016,105.6479593
11/17/2016,105.6479593
11/18/2016,105.6479593
11/19/2016,105.6479593
11/20/2016,105.6479593
11/21/2016,105.6479593
11/22/2016,105.6479593
11/23/2016,105.6479593
11/24/2016,105.6479593
11/25/2016,105.6479593
11/26/2016,105.6479593
11/27/2016,105.6479593
11/28/2016,105.6479593
11/29/2016,105.6479593
11/30/2016,105.6479593
12/1/2016,105.6479593
12/2/2016,105.6479593
12/3/2016,105.6479593
12/4/2016,105.6479593
12/5/2016,105.6479593
12/6/2016,105.6479593
12/7/2016,105.6479593
12/8/2016,105.6479593
12/9/2016,105.6479593
12/10/2016,105.6479593
12/11/2016,105.6479593
12/12/2016,105.6479593
12/13/2016,105.6479593
12/14/2016,105.6479593
12/15/2016,105.6479593
12/16/2016,105.6479593
12/17/2016,105.6479593
12/18/2016,105.6479593
12/19/2016,105.6479593
12/20/2016,105.6479593
12/21/2016,105.666948
12/22/2016,105.666948
12/23/2016,105.666948
12/24/2016,105.666948
12/25/2016,105.666948
12/26/2016,105.666948
12/27/2016,105.666948
12/28/2016,105.666948
12/29/2016,105.666948
12/30/2016,105.666948
12/31/2016,105.666948
1/1/2017,105.666948
1/2/2017,105.666948
1/3/2017,105.666948
1/4/2017,105.666948
1/5/2017,105.666948
1/6/2017,105.666948
1/7/2017,105.666948
1/8/2017,105.666948
1/9/2017,105.666948
1/10/2017,105.666948
1/11/2017,105.666948
1/12/2017,105.666948
1/13/2017,105.666948
1/14/2017,105.666948
1/15/2017,105.666948
1/16/2017,105.666948
1/17/2017,105.666948
1/18/2017,105.666948
1/19/2017,105.666948
1/20/2017,105.666948
1/21/2017,105.666948
1/22/2017,105.666948
1/23/2017,105.666948
1/24/2017,105.666948
1/25/2017,105.666948
1/26/2017,105.666948
1/27/2017,105.666948
1/28/2017,105.666948
1/29/2017,105.666948
1/30/2017,105.666948
1/31/2017,105.666948
2/1/2017,105.666948
2/2/2017,105.666948
2/3/2017,105.666948
2/4/2017,105.666948
2/5/2017,105.666948
2/6/2017,105.666948
2/7/2017,105.666948
2/8/2017,105.6681921
2/9/2017,105.6681921
2/10/2017,105.6681921
2/11/2017,105.6681921
2/12/2017,105.6681921
2/13/2017,107.7440498
2/14/2017,107.7440498
2/15/2017,107.7440498
2/16/2017,107.8170021
2/17/2017,107.8170021
2/18/2017,107.8170021
