Date,Index Level
10/2/2014,108.4178459
10/3/2014,108.4178459
10/4/2014,108.4178459
10/5/2014,108.4178459
10/6/2014,108.4178459
10/7/2014,108.4178459
10/8/2014,108.4178459
10/9/2014,108.4178459
10/10/2014,108.4178459
10/11/2014,108.4178459
10/12/2014,108.4178459
10/13/2014,108.4178459
10/14/2014,108.4178459
10/15/2014,108.4178459
10/16/2014,108.4178459
10/17/2014,108.4178459
10/18/2014,108.4178459
10/19/2014,108.4178459
10/20/2014,108.4178459
10/21/2014,108.4178459
10/22/2014,108.4178459
10/23/2014,108.3728262
10/24/2014,108.3728262
10/25/2014,108.3728262
10/26/2014,108.3728262
10/27/2014,108.3728262
10/28/2014,108.3728262
10/29/2014,108.3958027
10/30/2014,108.3958027
10/31/2014,108.3958027
11/1/2014,108.3958027
11/2/2014,108.3958027
11/3/2014,108.3958027
11/4/2014,108.3958027
11/5/2014,108.797489
11/6/2014,108.4847289
11/7/2014,108.6655485
11/8/2014,108.6655485
11/9/2014,108.6655485
11/10/2014,108.6656264
11/11/2014,108.6656264
11/12/2014,108.8390219
11/13/2014,109.5613393
11/14/2014,109.6236992
11/15/2014,109.6236992
11/16/2014,109.6236992
11/17/2014,109.6236992
11/18/2014,109.6236992
11/19/2014,109.5944487
11/20/2014,109.5944487
11/21/2014,109.5944487
11/22/2014,109.5944487
11/23/2014,109.5944487
11/24/2014,109.5944487
11/25/2014,109.5944487
11/26/2014,109.5944487
11/27/2014,109.5944487
11/28/2014,109.5944487
11/29/2014,109.5944487
11/30/2014,109.5944487
12/1/2014,109.5944487
12/2/2014,109.5944487
12/3/2014,109.5944487
12/4/2014,109.5944487
12/5/2014,109.5944487
12/6/2014,109.5944487
12/7/2014,109.5944487
12/8/2014,109.5944487
12/9/2014,109.5944487
12/10/2014,109.5997044
12/11/2014,109.5997044
12/12/2014,109.5997044
12/13/2014,109.5997044
12/14/2014,109.5997044
12/15/2014,109.5997044
12/16/2014,109.5997044
12/17/2014,109.5997044
12/18/2014,109.5997044
12/19/2014,109.5997044
12/20/2014,109.5997044
12/21/2014,109.5997044
12/22/2014,109.5997044
12/23/2014,109.5997044
12/24/2014,109.5997044
12/25/2014,109.5997044
12/26/2014,109.5997044
12/27/2014,109.5997044
12/28/2014,109.5997044
12/29/2014,109.5997044
12/30/2014,109.5997044
12/31/2014,109.5997044
1/1/2015,109.5997044
1/2/2015,109.5997044
1/3/2015,109.5997044
1/4/2015,109.5997044
1/5/2015,109.5997044
1/6/2015,109.5997044
1/7/2015,109.5997044
1/8/2015,109.5997044
1/9/2015,109.5966431
1/10/2015,109.5966431
1/11/2015,109.5966431
1/12/2015,109.5966431
1/13/2015,109.5966431
1/14/2015,109.5966431
1/15/2015,109.5966431
1/16/2015,109.5966431
1/17/2015,109.5966431
1/18/2015,109.5966431
1/19/2015,109.5966431
1/20/2015,109.5966431
1/21/2015,109.5966431
1/22/2015,109.5966431
1/23/2015,109.5966431
1/24/2015,109.5966431
1/25/2015,109.5966431
1/26/2015,109.5966431
1/27/2015,109.5966431
1/28/2015,109.504387
1/29/2015,109.504387
1/30/2015,110.4197769
1/31/2015,110.4197769
2/1/2015,110.4197769
2/2/2015,110.4197769
2/3/2015,110.4197769
2/4/2015,110.2910492
2/5/2015,110.2938609
2/6/2015,110.2938609
2/7/2015,110.2938609
2/8/2015,110.2938609
2/9/2015,110.2938609
2/10/2015,110.2938609
2/11/2015,110.2938609
2/12/2015,110.2938609
2/13/2015,110.2938609
2/14/2015,110.2938609
2/15/2015,110.2938609
2/16/2015,110.2938609
2/17/2015,110.2938609
2/18/2015,110.2938609
2/19/2015,110.2938609
2/20/2015,110.2938609
2/21/2015,110.2938609
2/22/2015,110.2938609
2/23/2015,110.2938609
2/24/2015,112.4470475
2/25/2015,113.4274787
2/26/2015,114.8775621
2/27/2015,114.8775621
2/28/2015,114.8775621
3/1/2015,114.8775621
3/2/2015,114.9307672
3/3/2015,114.9307672
3/4/2015,115.0869078
3/5/2015,115.0869078
3/6/2015,114.8700929
3/7/2015,114.8700929
3/8/2015,114.8700929
3/9/2015,114.8700929
3/10/2015,114.835279
3/11/2015,114.8244942
3/12/2015,114.7726457
3/13/2015,114.7726457
3/14/2015,114.7726457
3/15/2015,114.7726457
3/16/2015,114.8630563
3/17/2015,114.9179839
3/18/2015,114.9179839
3/19/2015,114.9179839
3/20/2015,114.9179839
3/21/2015,114.9179839
3/22/2015,114.9179839
3/23/2015,114.9179839
3/24/2015,114.9179839
3/25/2015,114.9179839
3/26/2015,114.9283998
3/27/2015,114.9283998
3/28/2015,114.9283998
3/29/2015,114.9283998
3/30/2015,114.9603475
3/31/2015,114.7831949
4/1/2015,114.7831949
4/2/2015,114.7831949
4/3/2015,114.7831949
4/4/2015,114.7831949
4/5/2015,114.7831949
4/6/2015,114.7831949
4/7/2015,114.7831949
4/8/2015,114.7831949
4/9/2015,114.7831949
4/10/2015,114.7831949
4/11/2015,114.7831949
4/12/2015,114.7831949
4/13/2015,114.7831949
4/14/2015,114.7831949
4/15/2015,114.7831949
4/16/2015,114.7831949
4/17/2015,115.0843033
4/18/2015,115.0843033
4/19/2015,115.0843033
4/20/2015,115.0843033
4/21/2015,115.0843033
4/22/2015,115.0843033
4/23/2015,120.5271487
4/24/2015,120.7351316
4/25/2015,120.7351316
4/26/2015,120.7351316
4/27/2015,120.7351316
4/28/2015,120.7343308
4/29/2015,120.7343308
4/30/2015,119.7048076
5/1/2015,117.736427
5/2/2015,117.736427
5/3/2015,117.736427
5/4/2015,117.736427
5/5/2015,117.736427
5/6/2015,117.8554141
5/7/2015,117.7069882
5/8/2015,117.7069882
5/9/2015,117.7069882
5/10/2015,117.7069882
5/11/2015,118.8202404
5/12/2015,118.8101191
5/13/2015,118.8305663
5/14/2015,118.7586332
5/15/2015,118.758195
5/16/2015,118.758195
5/17/2015,118.758195
5/18/2015,118.758195
5/19/2015,118.758195
5/20/2015,118.758195
5/21/2015,118.758195
5/22/2015,118.758195
5/23/2015,118.758195
5/24/2015,118.758195
5/25/2015,118.758195
5/26/2015,118.758195
5/27/2015,118.613473
5/28/2015,118.6496607
5/29/2015,118.6496607
5/30/2015,118.6496607
5/31/2015,118.6496607
6/1/2015,118.6496607
6/2/2015,118.6496607
6/3/2015,118.6496607
6/4/2015,118.6496607
6/5/2015,118.6496607
6/6/2015,118.6496607
6/7/2015,118.6496607
6/8/2015,118.6496607
6/9/2015,118.6100679
6/10/2015,118.6100679
6/11/2015,118.5846202
6/12/2015,118.5846202
6/13/2015,118.5846202
6/14/2015,118.5846202
6/15/2015,118.4935292
6/16/2015,118.4935292
6/17/2015,118.4935292
6/18/2015,118.4935292
6/19/2015,118.4935292
6/20/2015,118.4935292
6/21/2015,118.4935292
6/22/2015,118.4935292
6/23/2015,118.4935292
6/24/2015,118.4935292
6/25/2015,118.4935292
6/26/2015,118.4935292
6/27/2015,118.4935292
6/28/2015,118.4935292
6/29/2015,118.4935292
6/30/2015,118.4935292
7/1/2015,118.4935292
7/2/2015,118.4935292
7/3/2015,118.4935292
7/4/2015,118.4935292
7/5/2015,118.4935292
7/6/2015,118.4939952
7/7/2015,118.4939952
7/8/2015,118.4939952
7/9/2015,118.4939952
7/10/2015,118.4939952
7/11/2015,118.4939952
7/12/2015,118.4939952
7/13/2015,118.4939952
7/14/2015,118.4939952
7/15/2015,118.4939952
7/16/2015,118.4939952
7/17/2015,118.4939952
7/18/2015,118.4939952
7/19/2015,118.4939952
7/20/2015,118.4939952
7/21/2015,118.4939952
7/22/2015,118.4939952
7/23/2015,118.4939952
7/24/2015,118.2261034
7/25/2015,118.2261034
7/26/2015,118.2261034
7/27/2015,118.2261034
7/28/2015,118.2261034
7/29/2015,117.6087153
7/30/2015,117.6087153
7/31/2015,117.6087153
8/1/2015,117.6087153
8/2/2015,117.6087153
8/3/2015,117.6087153
8/4/2015,117.6087153
8/5/2015,118.9381147
8/6/2015,118.9654863
8/7/2015,119.8190028
8/8/2015,119.8190028
8/9/2015,119.8190028
8/10/2015,119.4178122
8/11/2015,119.4178122
8/12/2015,119.4178122
8/13/2015,119.405855
8/14/2015,119.3780729
8/15/2015,119.3780729
8/16/2015,119.3780729
8/17/2015,119.3780729
8/18/2015,119.3780729
8/19/2015,119.3780729
8/20/2015,119.3780729
8/21/2015,119.3780729
8/22/2015,119.3780729
8/23/2015,119.3780729
8/24/2015,119.3780729
8/25/2015,119.3780729
8/26/2015,119.3780729
8/27/2015,119.3780729
8/28/2015,119.3780729
8/29/2015,119.3780729
8/30/2015,119.3780729
8/31/2015,119.3780729
9/1/2015,119.3780729
9/2/2015,119.3780729
9/3/2015,119.3780729
9/4/2015,119.3780729
9/5/2015,119.3780729
9/6/2015,119.3780729
9/7/2015,119.3780729
9/8/2015,119.3722004
9/9/2015,119.3647517
9/10/2015,119.3298363
9/11/2015,119.3298363
9/12/2015,119.3298363
9/13/2015,119.3298363
9/14/2015,119.2491605
9/15/2015,119.2491605
9/16/2015,119.2491605
9/17/2015,119.2491605
9/18/2015,119.2491605
9/19/2015,119.2491605
9/20/2015,119.2491605
9/21/2015,119.2491605
9/22/2015,119.2491605
9/23/2015,119.2491605
9/24/2015,119.2491605
9/25/2015,119.2491605
9/26/2015,119.2491605
9/27/2015,119.2491605
9/28/2015,119.2491605
9/29/2015,119.2491605
9/30/2015,119.2491605
10/1/2015,119.2491605
10/2/2015,119.2491605
10/3/2015,119.2491605
10/4/2015,119.2491605
10/5/2015,119.2491605
