Date,Index Level
3/1/2014,100
3/2/2014,100
3/3/2014,99.6475927
3/4/2014,99.6475927
3/5/2014,99.6475927
3/6/2014,99.6475927
3/7/2014,99.6475927
3/8/2014,99.6475927
3/9/2014,99.6475927
3/10/2014,99.6475927
3/11/2014,99.6475927
3/12/2014,99.6475927
3/13/2014,99.6475927
3/14/2014,99.6475927
3/15/2014,99.6475927
3/16/2014,99.6475927
3/17/2014,99.6475927
3/18/2014,99.6475927
3/19/2014,99.6475927
3/20/2014,99.6475927
3/21/2014,99.6475927
3/22/2014,99.6475927
3/23/2014,99.6475927
3/24/2014,99.6475927
3/25/2014,99.6475927
3/26/2014,99.6475927
3/27/2014,99.6475927
3/28/2014,99.6475927
3/29/2014,99.6475927
3/30/2014,99.6475927
3/31/2014,99.6475927
4/1/2014,99.6475927
4/2/2014,99.6475927
4/3/2014,99.6475927
4/4/2014,99.6475927
4/5/2014,99.6475927
4/6/2014,99.6475927
4/7/2014,99.6475927
4/8/2014,99.6475927
4/9/2014,99.6475927
4/10/2014,99.6475927
4/11/2014,99.6475927
4/12/2014,99.6475927
4/13/2014,99.6475927
4/14/2014,99.6475927
4/15/2014,99.6475927
4/16/2014,99.6475927
4/17/2014,99.6475927
4/18/2014,99.6475927
4/19/2014,99.6475927
4/20/2014,99.6475927
4/21/2014,99.6475927
4/22/2014,99.6475927
4/23/2014,99.6475927
4/24/2014,99.6475927
4/25/2014,99.6475927
4/26/2014,99.6475927
4/27/2014,99.6475927
4/28/2014,99.65609514
4/29/2014,99.65348918
4/30/2014,99.61857403
5/1/2014,99.42019529
5/2/2014,98.88483328
5/3/2014,98.88483328
5/4/2014,98.88483328
5/5/2014,98.88483328
5/6/2014,98.94900506
5/7/2014,98.79851084
5/8/2014,98.76072767
5/9/2014,98.66183456
5/10/2014,98.66183456
5/11/2014,98.66183456
5/12/2014,98.66211145
5/13/2014,98.66211145
5/14/2014,98.66211145
5/15/2014,98.66211145
5/16/2014,98.66211145
5/17/2014,98.66211145
5/18/2014,98.66211145
5/19/2014,98.66211145
5/20/2014,98.66211145
5/21/2014,98.66211145
5/22/2014,98.66211145
5/23/2014,98.66211145
5/24/2014,98.66211145
5/25/2014,98.66211145
5/26/2014,98.66211145
5/27/2014,98.66211145
5/28/2014,98.66211145
5/29/2014,98.66211145
5/30/2014,98.66211145
5/31/2014,98.66211145
6/1/2014,98.66211145
6/2/2014,98.66211145
6/3/2014,98.66211145
6/4/2014,98.66211145
6/5/2014,98.66211145
6/6/2014,98.66211145
6/7/2014,98.66211145
6/8/2014,98.66211145
6/9/2014,98.66211145
6/10/2014,98.66211145
6/11/2014,98.66211145
6/12/2014,98.66211145
6/13/2014,98.66211145
6/14/2014,98.66211145
6/15/2014,98.66211145
6/16/2014,98.66211145
6/17/2014,98.66211145
6/18/2014,98.66211145
6/19/2014,98.66211145
6/20/2014,98.66211145
6/21/2014,98.66211145
6/22/2014,98.66211145
6/23/2014,98.66211145
6/24/2014,98.66211145
6/25/2014,98.66211145
6/26/2014,98.66211145
6/27/2014,98.66211145
6/28/2014,98.66211145
6/29/2014,98.66211145
6/30/2014,98.66211145
7/1/2014,98.66211145
7/2/2014,98.66211145
7/3/2014,98.66211145
7/4/2014,98.66211145
7/5/2014,98.66211145
7/6/2014,98.66211145
7/7/2014,98.66211145
7/8/2014,98.66211145
7/9/2014,98.66211145
7/10/2014,98.66211145
7/11/2014,98.66211145
7/12/2014,98.66211145
7/13/2014,98.66211145
7/14/2014,98.66211145
7/15/2014,98.66211145
7/16/2014,98.66211145
7/17/2014,98.66211145
7/18/2014,98.66211145
7/19/2014,98.66211145
7/20/2014,98.66211145
7/21/2014,98.66211145
7/22/2014,98.66211145
7/23/2014,98.66211145
7/24/2014,98.66211145
7/25/2014,98.66211145
7/26/2014,98.66211145
7/27/2014,98.66211145
7/28/2014,98.63510718
7/29/2014,98.41816097
7/30/2014,98.4242827
7/31/2014,98.4242827
8/1/2014,98.14739939
8/2/2014,98.14739939
8/3/2014,98.14739939
8/4/2014,97.97573175
8/5/2014,97.94006266
8/6/2014,97.9140024
8/7/2014,97.92427103
8/8/2014,97.91693932
8/9/2014,97.91693932
8/10/2014,97.91693932
8/11/2014,97.87662837
8/12/2014,97.87662837
8/13/2014,97.87662837
8/14/2014,97.87662837
8/15/2014,97.87662837
8/16/2014,97.87662837
8/17/2014,97.87662837
8/18/2014,97.87662837
8/19/2014,97.87662837
8/20/2014,97.87662837
8/21/2014,97.87662837
8/22/2014,97.87662837
8/23/2014,97.87662837
8/24/2014,97.87662837
8/25/2014,97.87662837
8/26/2014,97.87662837
8/27/2014,97.87662837
8/28/2014,97.87662837
8/29/2014,97.87662837
8/30/2014,97.87662837
8/31/2014,97.87662837
9/1/2014,97.87662837
9/2/2014,97.87662837
9/3/2014,97.87662837
9/4/2014,97.87662837
9/5/2014,97.87662837
9/6/2014,97.87662837
9/7/2014,97.87662837
9/8/2014,97.87662837
9/9/2014,97.87662837
9/10/2014,97.87662837
9/11/2014,97.87662837
9/12/2014,97.87662837
9/13/2014,97.87662837
9/14/2014,97.87662837
9/15/2014,97.87662837
9/16/2014,97.87662837
9/17/2014,97.87662837
9/18/2014,97.87662837
9/19/2014,97.87662837
9/20/2014,97.87662837
9/21/2014,97.87662837
9/22/2014,97.87662837
9/23/2014,97.87662837
9/24/2014,97.87662837
9/25/2014,97.87662837
9/26/2014,97.87662837
9/27/2014,97.87662837
9/28/2014,97.87662837
9/29/2014,97.87662837
9/30/2014,97.87662837
10/1/2014,97.87662837
10/2/2014,97.87662837
10/3/2014,97.87662837
10/4/2014,97.87662837
10/5/2014,97.87662837
10/6/2014,97.87662837
10/7/2014,97.87662837
10/8/2014,97.87662837
10/9/2014,97.87662837
10/10/2014,97.87662837
10/11/2014,97.87662837
10/12/2014,97.87662837
10/13/2014,97.87662837
10/14/2014,97.87662837
10/15/2014,97.87662837
10/16/2014,97.87662837
10/17/2014,97.87662837
10/18/2014,97.87662837
10/19/2014,97.87662837
10/20/2014,97.87662837
10/21/2014,97.87662837
10/22/2014,97.87662837
10/23/2014,97.87662837
10/24/2014,97.87662837
10/25/2014,97.87662837
10/26/2014,97.87662837
10/27/2014,97.86571591
10/28/2014,97.86911343
10/29/2014,97.86911343
10/30/2014,98.04631402
10/31/2014,98.04991351
11/1/2014,98.04991351
11/2/2014,98.04991351
11/3/2014,98.15692076
11/4/2014,98.25741311
11/5/2014,98.5807071
11/6/2014,98.48573483
11/7/2014,98.61368032
11/8/2014,98.61368032
11/9/2014,98.61368032
11/10/2014,98.64065201
11/11/2014,98.64065201
11/12/2014,98.64065201
11/13/2014,98.64065201
11/14/2014,98.64065201
11/15/2014,98.64065201
11/16/2014,98.64065201
11/17/2014,98.64065201
11/18/2014,98.64065201
11/19/2014,98.64065201
11/20/2014,98.64065201
11/21/2014,98.64065201
11/22/2014,98.64065201
11/23/2014,98.64065201
11/24/2014,98.64065201
11/25/2014,98.64065201
11/26/2014,98.64065201
11/27/2014,98.64065201
11/28/2014,98.64065201
11/29/2014,98.64065201
11/30/2014,98.64065201
12/1/2014,98.64065201
12/2/2014,98.64065201
12/3/2014,98.64065201
12/4/2014,98.64065201
12/5/2014,98.64065201
12/6/2014,98.64065201
12/7/2014,98.64065201
12/8/2014,98.64065201
12/9/2014,98.64065201
12/10/2014,98.64065201
12/11/2014,98.64065201
12/12/2014,98.64065201
12/13/2014,98.64065201
12/14/2014,98.64065201
12/15/2014,98.64065201
12/16/2014,98.64065201
12/17/2014,98.64065201
12/18/2014,98.64065201
12/19/2014,98.64065201
12/20/2014,98.64065201
12/21/2014,98.64065201
12/22/2014,98.64065201
12/23/2014,98.64065201
12/24/2014,98.64065201
12/25/2014,98.64065201
12/26/2014,98.64065201
12/27/2014,98.64065201
12/28/2014,98.64065201
12/29/2014,98.64065201
12/30/2014,98.64065201
12/31/2014,98.64065201
1/1/2015,98.64065201
1/2/2015,98.64065201
1/3/2015,98.64065201
1/4/2015,98.64065201
1/5/2015,98.64065201
1/6/2015,98.64065201
1/7/2015,98.64065201
1/8/2015,98.64065201
1/9/2015,98.64065201
1/10/2015,98.64065201
1/11/2015,98.64065201
1/12/2015,98.64065201
1/13/2015,98.64065201
1/14/2015,98.64065201
1/15/2015,98.64065201
1/16/2015,98.64065201
1/17/2015,98.64065201
1/18/2015,98.64065201
1/19/2015,98.64065201
1/20/2015,98.64065201
1/21/2015,98.64065201
1/22/2015,98.64065201
1/23/2015,98.64065201
1/24/2015,98.64065201
1/25/2015,98.64065201
1/26/2015,98.64065201
1/27/2015,98.64065201
1/28/2015,98.64065201
1/29/2015,98.64065201
1/30/2015,98.64065201
1/31/2015,98.64065201
2/1/2015,98.64065201
